participant,median_RT,perc_accuracy,verbal_span_mean,mean_blocks,medium_mult_RT,perc_accuracy_mult
230,230,230,230,230,230,230
0,0,0,0,0,0,0
0,0,0,0,0,0,0
500,0.9085,57.14285714285714,3.5,4.333333333333333,1.054,65
9935,1.922,100,9,14,5.577999999999999,93.33333333333331
9435,1.0135,42.85714285714286,5.5,9.666666666666668,4.523999999999999,28.333333333333314
198131,301.42949500000003,22578.571428571428,1677.5,2159.999999999999,457.6621649999999,20413.33333333335
815.5,1.29132875,100,7.25,9.333333333333334,1.8292,90
861.4391304347824,1.3105630217391304,98.16770186335404,7.2934782608695645,9.391304347826086,1.9898354999999999,88.7536231884058
40.18921797997755,0.012398973407798882,0.28587226333008414,0.08278201218567646,0.10578925528764263,0.045224402064716285,0.3131485875758312
79.18792214239076,0.02443065553929198,0.56327621359863,0.16311179627868572,0.2084447454387622,0.08910913448032536,0.6170208632650883
371489.84562369465,0.035358944560479874,18.796278716536943,1.5761581545471819,2.5740143028922255,0.4704067046855564,22.55426871716974
609.4996682720137,0.18803974197089263,4.3354675314822675,1.2554513748238845,1.6043734923303319,0.6858620157769028,4.749133470136393
0.7075365475496674,0.14348012178869657,0.044163889438066754,0.1721334224795788,0.17083606631295203,0.3446827719059705,0.05350917854987119
14.338850571347297,0.46746139090544575,-4.752892137664776,-0.3410583773422602,-0.49104714512130704,2.066526471666255,-1.7514884608785033
44.67642696938579,1.4564978265083008,-14.808874492775768,-1.0626562855795905,-1.5299853923699904,6.438801948057748,-5.457218897763286
210.54733483425102,0.32601090596708904,34.9367139988303,-0.5521257289813284,0.41667193475245723,5.314913887212228,4.4314889590743025
329.3873947600495,0.5100225232696423,54.65618082798754,-0.8637642247636189,0.6518557129482815,8.314831627106647,6.932771693769043
0.12774438307787694,0.9824189010694455,0.46492729691993073,0.9444568305044737,0.9718268054606971,0.8052463132410541,0.8294424444254809
3.157715754799946e-31,0.0059160927154783246,8.93870105548e-26,1.0947934012540312e-7,1.53276260976876e-4,2.998745656447496e-16,3.569785909154476e-15
